TXNAME	GENEID
Caust.v2_009468-RA	Caust.v2_009468
Caust.v2_009469-RB	Caust.v2_009469
Caust.v2_009477-RA	Caust.v2_009477
Caust.v2_009464-RA	Caust.v2_009464
Caust.v2_009473-RA	Caust.v2_009473
Caust.v2_009480-RA	Caust.v2_009480
Caust.v2_009488-RB	Caust.v2_009488
Caust.v2_009492-RC	Caust.v2_009492
Caust.v2_009490-RA	Caust.v2_009490
Caust.v2_009496-RA	Caust.v2_009496
Caust.v2_009494-RA	Caust.v2_009494
Caust.v2_009482-RA	Caust.v2_009482
Caust.v2_009495-RA	Caust.v2_009495
Caust.v2_009476-RA	Caust.v2_009476
Caust.v2_009488-RA	Caust.v2_009488
Caust.v2_009467-RA	Caust.v2_009467
Caust.v2_009492-RE	Caust.v2_009492
Caust.v2_009493-RA	Caust.v2_009493
Caust.v2_009492-RF	Caust.v2_009492
Caust.v2_009478-RA	Caust.v2_009478
Caust.v2_009479-RA	Caust.v2_009479
Caust.v2_009481-RA	Caust.v2_009481
Caust.v2_009463-RA	Caust.v2_009463
Caust.v2_009474-RA	Caust.v2_009474
Caust.v2_009471-RA	Caust.v2_009471
Caust.v2_009492-RB	Caust.v2_009492
Caust.v2_009479-RB	Caust.v2_009479
Caust.v2_009489-RB	Caust.v2_009489
Caust.v2_009485-RA	Caust.v2_009485
Caust.v2_009492-RA	Caust.v2_009492
Caust.v2_009465-RA	Caust.v2_009465
Caust.v2_021602-RA	Caust.v2_021602
Caust.v2_022470-RA	Caust.v2_022470
Caust.v2_017929-RA	Caust.v2_017929
Caust.v2_017927-RA	Caust.v2_017927
Caust.v2_017928-RA	Caust.v2_017928
Caust.v2_017925-RA	Caust.v2_017925
Caust.v2_017924-RA	Caust.v2_017924
Caust.v2_017926-RA	Caust.v2_017926
Caust.v2_022592-RA	Caust.v2_022592
Caust.v2_021283-RA	Caust.v2_021283
Caust.v2_019127-RA	Caust.v2_019127
Caust.v2_019125-RA	Caust.v2_019125
Caust.v2_019126-RA	Caust.v2_019126
Caust.v2_020672-RA	Caust.v2_020672
Caust.v2_019824-RA	Caust.v2_019824
Caust.v2_019825-RA	Caust.v2_019825
Caust.v2_021227-RA	Caust.v2_021227
Caust.v2_020271-RA	Caust.v2_020271
Caust.v2_020270-RA	Caust.v2_020270
Caust.v2_021089-RA	Caust.v2_021089
Caust.v2_022144-RA	Caust.v2_022144
Caust.v2_018832-RA	Caust.v2_018832
Caust.v2_018834-RA	Caust.v2_018834
Caust.v2_018833-RA	Caust.v2_018833
Caust.v2_022001-RA	Caust.v2_022001
Caust.v2_022102-RA	Caust.v2_022102
Caust.v2_022091-RA	Caust.v2_022091
Caust.v2_018615-RA	Caust.v2_018615
Caust.v2_018614-RA	Caust.v2_018614
Caust.v2_022295-RA	Caust.v2_022295
Caust.v2_021622-RA	Caust.v2_021622
Caust.v2_021032-RA	Caust.v2_021032
Caust.v2_021031-RA	Caust.v2_021031
Caust.v2_020690-RA	Caust.v2_020690
Caust.v2_019929-RA	Caust.v2_019929
Caust.v2_019931-RA	Caust.v2_019931
Caust.v2_019930-RA	Caust.v2_019930
Caust.v2_019212-RA	Caust.v2_019212
Caust.v2_019213-RA	Caust.v2_019213
Caust.v2_015188-RA	Caust.v2_015188
Caust.v2_015196-RA	Caust.v2_015196
Caust.v2_015190-RA	Caust.v2_015190
Caust.v2_015195-RA	Caust.v2_015195
Caust.v2_015191-RA	Caust.v2_015191
Caust.v2_015189-RA	Caust.v2_015189
Caust.v2_015187-RA	Caust.v2_015187
Caust.v2_015185-RA	Caust.v2_015185
Caust.v2_015194-RA	Caust.v2_015194
Caust.v2_015193-RA	Caust.v2_015193
Caust.v2_015186-RA	Caust.v2_015186
Caust.v2_015192-RA	Caust.v2_015192
Caust.v2_015184-RA	Caust.v2_015184
Caust.v2_020675-RA	Caust.v2_020675
Caust.v2_022708-RA	Caust.v2_022708
Caust.v2_021194-RA	Caust.v2_021194
Caust.v2_021910-RA	Caust.v2_021910
Caust.v2_020431-RA	Caust.v2_020431
Caust.v2_020430-RA	Caust.v2_020430
Caust.v2_021096-RA	Caust.v2_021096
Caust.v2_018289-RA	Caust.v2_018289
Caust.v2_018290-RA	Caust.v2_018290
Caust.v2_018288-RA	Caust.v2_018288
Caust.v2_021728-RA	Caust.v2_021728
Caust.v2_019233-RA	Caust.v2_019233
Caust.v2_019231-RA	Caust.v2_019231
Caust.v2_019232-RA	Caust.v2_019232
Caust.v2_019230-RA	Caust.v2_019230
Caust.v2_019603-RA	Caust.v2_019603
Caust.v2_019604-RA	Caust.v2_019604
Caust.v2_010199-RA	Caust.v2_010199
Caust.v2_010189-RC	Caust.v2_010189
Caust.v2_010185-RB	Caust.v2_010185
Caust.v2_010180-RA	Caust.v2_010180
Caust.v2_010203-RA	Caust.v2_010203
Caust.v2_010194-RA	Caust.v2_010194
Caust.v2_010185-RF	Caust.v2_010185
Caust.v2_010195-RA	Caust.v2_010195
Caust.v2_010196-RA	Caust.v2_010196
Caust.v2_010178-RA	Caust.v2_010178
Caust.v2_010185-RE	Caust.v2_010185
Caust.v2_010202-RA	Caust.v2_010202
Caust.v2_010192-RA	Caust.v2_010192
Caust.v2_010186-RA	Caust.v2_010186
Caust.v2_010198-RA	Caust.v2_010198
Caust.v2_010185-RC	Caust.v2_010185
Caust.v2_010183-RA	Caust.v2_010183
Caust.v2_010185-RA	Caust.v2_010185
Caust.v2_010205-RA	Caust.v2_010205
Caust.v2_010204-RA	Caust.v2_010204
Caust.v2_010181-RA	Caust.v2_010181
Caust.v2_010182-RA	Caust.v2_010182
Caust.v2_010185-RD	Caust.v2_010185
Caust.v2_010193-RA	Caust.v2_010193
Caust.v2_010200-RA	Caust.v2_010200
Caust.v2_010188-RA	Caust.v2_010188
Caust.v2_010184-RA	Caust.v2_010184
Caust.v2_010190-RA	Caust.v2_010190
Caust.v2_010179-RA	Caust.v2_010179
Caust.v2_010189-RA	Caust.v2_010189
Caust.v2_010187-RA	Caust.v2_010187
Caust.v2_010197-RA	Caust.v2_010197
Caust.v2_010191-RA	Caust.v2_010191
Caust.v2_010189-RB	Caust.v2_010189
Caust.v2_010206-RA	Caust.v2_010206
Caust.v2_010201-RA	Caust.v2_010201
Caust.v2_021882-RA	Caust.v2_021882
Caust.v2_021648-RA	Caust.v2_021648
Caust.v2_021751-RA	Caust.v2_021751
Caust.v2_019375-RA	Caust.v2_019375
Caust.v2_019374-RA	Caust.v2_019374
Caust.v2_019376-RA	Caust.v2_019376
Caust.v2_019377-RA	Caust.v2_019377
Caust.v2_020886-RA	Caust.v2_020886
Caust.v2_020897-RA	Caust.v2_020897
Caust.v2_020896-RA	Caust.v2_020896
Caust.v2_000703-RA	Caust.v2_000703
Caust.v2_001026-RA	Caust.v2_001026
Caust.v2_000825-RA	Caust.v2_000825
Caust.v2_000660-RD	Caust.v2_000660
Caust.v2_000785-RA	Caust.v2_000785
Caust.v2_000911-RB	Caust.v2_000911
Caust.v2_000825-RD	Caust.v2_000825
Caust.v2_000889-RA	Caust.v2_000889
Caust.v2_001004-RC	Caust.v2_001004
Caust.v2_001030-RE	Caust.v2_001030
Caust.v2_001034-RA	Caust.v2_001034
Caust.v2_000906-RA	Caust.v2_000906
Caust.v2_000972-RA	Caust.v2_000972
Caust.v2_001174-RA	Caust.v2_001174
Caust.v2_001012-RA	Caust.v2_001012
Caust.v2_000805-RA	Caust.v2_000805
Caust.v2_001147-RA	Caust.v2_001147
Caust.v2_000867-RA	Caust.v2_000867
Caust.v2_001145-RB	Caust.v2_001145
Caust.v2_000761-RA	Caust.v2_000761
Caust.v2_000751-RA	Caust.v2_000751
Caust.v2_000768-RA	Caust.v2_000768
Caust.v2_001049-RA	Caust.v2_001049
Caust.v2_001187-RA	Caust.v2_001187
Caust.v2_000775-RA	Caust.v2_000775
Caust.v2_000885-RA	Caust.v2_000885
Caust.v2_000780-RA	Caust.v2_000780
Caust.v2_000837-RB	Caust.v2_000837
Caust.v2_000714-RA	Caust.v2_000714
Caust.v2_001135-RA	Caust.v2_001135
Caust.v2_000834-RA	Caust.v2_000834
Caust.v2_000767-RA	Caust.v2_000767
Caust.v2_000836-RA	Caust.v2_000836
Caust.v2_000683-RB	Caust.v2_000683
Caust.v2_000712-RA	Caust.v2_000712
Caust.v2_000689-RA	Caust.v2_000689
Caust.v2_000646-RA	Caust.v2_000646
Caust.v2_001188-RA	Caust.v2_001188
Caust.v2_000962-RA	Caust.v2_000962
Caust.v2_001156-RA	Caust.v2_001156
Caust.v2_000843-RB	Caust.v2_000843
Caust.v2_000892-RA	Caust.v2_000892
Caust.v2_001149-RA	Caust.v2_001149
Caust.v2_000904-RD	Caust.v2_000904
Caust.v2_000959-RA	Caust.v2_000959
Caust.v2_000915-RA	Caust.v2_000915
Caust.v2_001116-RA	Caust.v2_001116
Caust.v2_000866-RA	Caust.v2_000866
Caust.v2_001040-RA	Caust.v2_001040
Caust.v2_000914-RA	Caust.v2_000914
Caust.v2_000804-RA	Caust.v2_000804
Caust.v2_000801-RA	Caust.v2_000801
Caust.v2_000919-RA	Caust.v2_000919
Caust.v2_000966-RA	Caust.v2_000966
Caust.v2_000998-RA	Caust.v2_000998
Caust.v2_001087-RC	Caust.v2_001087
Caust.v2_001027-RA	Caust.v2_001027
Caust.v2_001001-RA	Caust.v2_001001
Caust.v2_000687-RB	Caust.v2_000687
Caust.v2_001124-RA	Caust.v2_001124
Caust.v2_000724-RA	Caust.v2_000724
Caust.v2_001069-RB	Caust.v2_001069
Caust.v2_001115-RB	Caust.v2_001115
Caust.v2_001116-RB	Caust.v2_001116
Caust.v2_000663-RF	Caust.v2_000663
Caust.v2_000674-RC	Caust.v2_000674
Caust.v2_000808-RB	Caust.v2_000808
Caust.v2_001141-RA	Caust.v2_001141
Caust.v2_000847-RA	Caust.v2_000847
Caust.v2_000681-RA	Caust.v2_000681
Caust.v2_000993-RA	Caust.v2_000993
Caust.v2_000794-RA	Caust.v2_000794
Caust.v2_000691-RA	Caust.v2_000691
Caust.v2_000636-RA	Caust.v2_000636
Caust.v2_001029-RA	Caust.v2_001029
Caust.v2_000895-RA	Caust.v2_000895
Caust.v2_000814-RA	Caust.v2_000814
Caust.v2_000763-RA	Caust.v2_000763
Caust.v2_000899-RA	Caust.v2_000899
Caust.v2_001033-RC	Caust.v2_001033
Caust.v2_000694-RA	Caust.v2_000694
Caust.v2_000781-RA	Caust.v2_000781
Caust.v2_000904-RA	Caust.v2_000904
Caust.v2_001008-RA	Caust.v2_001008
Caust.v2_000704-RA	Caust.v2_000704
Caust.v2_001017-RA	Caust.v2_001017
Caust.v2_000996-RA	Caust.v2_000996
Caust.v2_001115-RD	Caust.v2_001115
Caust.v2_000886-RA	Caust.v2_000886
Caust.v2_000688-RC	Caust.v2_000688
Caust.v2_001058-RA	Caust.v2_001058
Caust.v2_000969-RA	Caust.v2_000969
Caust.v2_000649-RA	Caust.v2_000649
Caust.v2_001185-RA	Caust.v2_001185
Caust.v2_000838-RC	Caust.v2_000838
Caust.v2_000656-RA	Caust.v2_000656
Caust.v2_000797-RA	Caust.v2_000797
Caust.v2_001067-RA	Caust.v2_001067
Caust.v2_000815-RA	Caust.v2_000815
Caust.v2_000912-RA	Caust.v2_000912
Caust.v2_000875-RA	Caust.v2_000875
Caust.v2_000647-RA	Caust.v2_000647
Caust.v2_001086-RA	Caust.v2_001086
Caust.v2_000897-RA	Caust.v2_000897
Caust.v2_000863-RA	Caust.v2_000863
Caust.v2_001045-RA	Caust.v2_001045
Caust.v2_001165-RA	Caust.v2_001165
Caust.v2_000706-RA	Caust.v2_000706
Caust.v2_001004-RB	Caust.v2_001004
Caust.v2_000868-RA	Caust.v2_000868
Caust.v2_000877-RA	Caust.v2_000877
Caust.v2_000818-RB	Caust.v2_000818
Caust.v2_001030-RF	Caust.v2_001030
Caust.v2_000831-RA	Caust.v2_000831
Caust.v2_001132-RA	Caust.v2_001132
Caust.v2_000830-RA	Caust.v2_000830
Caust.v2_001123-RA	Caust.v2_001123
Caust.v2_000871-RA	Caust.v2_000871
Caust.v2_000907-RA	Caust.v2_000907
Caust.v2_001084-RA	Caust.v2_001084
Caust.v2_001021-RC	Caust.v2_001021
Caust.v2_000708-RA	Caust.v2_000708
Caust.v2_001019-RC	Caust.v2_001019
Caust.v2_001019-RF	Caust.v2_001019
Caust.v2_001186-RA	Caust.v2_001186
Caust.v2_000810-RB	Caust.v2_000810
Caust.v2_000917-RA	Caust.v2_000917
Caust.v2_000823-RA	Caust.v2_000823
Caust.v2_001033-RB	Caust.v2_001033
Caust.v2_000734-RA	Caust.v2_000734
Caust.v2_000674-RB	Caust.v2_000674
Caust.v2_000661-RA	Caust.v2_000661
Caust.v2_000701-RA	Caust.v2_000701
Caust.v2_000789-RA	Caust.v2_000789
Caust.v2_001145-RA	Caust.v2_001145
Caust.v2_001063-RA	Caust.v2_001063
Caust.v2_000988-RA	Caust.v2_000988
Caust.v2_001080-RA	Caust.v2_001080
Caust.v2_000987-RB	Caust.v2_000987
Caust.v2_001153-RA	Caust.v2_001153
Caust.v2_000692-RA	Caust.v2_000692
Caust.v2_000774-RA	Caust.v2_000774
Caust.v2_000873-RA	Caust.v2_000873
Caust.v2_001087-RB	Caust.v2_001087
Caust.v2_000977-RA	Caust.v2_000977
Caust.v2_000845-RA	Caust.v2_000845
Caust.v2_001143-RA	Caust.v2_001143
Caust.v2_000891-RA	Caust.v2_000891
Caust.v2_000913-RA	Caust.v2_000913
Caust.v2_001161-RA	Caust.v2_001161
Caust.v2_000673-RA	Caust.v2_000673
Caust.v2_001082-RA	Caust.v2_001082
Caust.v2_001064-RA	Caust.v2_001064
Caust.v2_000811-RA	Caust.v2_000811
Caust.v2_000955-RA	Caust.v2_000955
Caust.v2_001112-RB	Caust.v2_001112
Caust.v2_001168-RA	Caust.v2_001168
Caust.v2_001060-RA	Caust.v2_001060
Caust.v2_000752-RA	Caust.v2_000752
Caust.v2_001100-RA	Caust.v2_001100
Caust.v2_001021-RJ	Caust.v2_001021
Caust.v2_000904-RB	Caust.v2_000904
Caust.v2_001024-RA	Caust.v2_001024
Caust.v2_000650-RA	Caust.v2_000650
Caust.v2_001039-RA	Caust.v2_001039
Caust.v2_001052-RA	Caust.v2_001052
Caust.v2_000935-RA	Caust.v2_000935
Caust.v2_000818-RA	Caust.v2_000818
Caust.v2_001184-RA	Caust.v2_001184
Caust.v2_001087-RD	Caust.v2_001087
Caust.v2_000862-RA	Caust.v2_000862
Caust.v2_000735-RA	Caust.v2_000735
Caust.v2_001083-RA	Caust.v2_001083
Caust.v2_000846-RA	Caust.v2_000846
Caust.v2_000833-RA	Caust.v2_000833
Caust.v2_001021-RI	Caust.v2_001021
Caust.v2_000759-RA	Caust.v2_000759
Caust.v2_000742-RA	Caust.v2_000742
Caust.v2_000883-RA	Caust.v2_000883
Caust.v2_001032-RB	Caust.v2_001032
Caust.v2_000746-RA	Caust.v2_000746
Caust.v2_001121-RA	Caust.v2_001121
Caust.v2_000686-RA	Caust.v2_000686
Caust.v2_000923-RA	Caust.v2_000923
Caust.v2_000941-RA	Caust.v2_000941
Caust.v2_000854-RA	Caust.v2_000854
Caust.v2_001044-RA	Caust.v2_001044
Caust.v2_000936-RA	Caust.v2_000936
Caust.v2_000860-RA	Caust.v2_000860
Caust.v2_000688-RB	Caust.v2_000688
Caust.v2_000698-RA	Caust.v2_000698
Caust.v2_000832-RA	Caust.v2_000832
Caust.v2_000940-RA	Caust.v2_000940
Caust.v2_001182-RA	Caust.v2_001182
Caust.v2_001161-RF	Caust.v2_001161
Caust.v2_000865-RA	Caust.v2_000865
Caust.v2_001138-RA	Caust.v2_001138
Caust.v2_001120-RA	Caust.v2_001120
Caust.v2_001171-RA	Caust.v2_001171
Caust.v2_000835-RA	Caust.v2_000835
Caust.v2_001004-RE	Caust.v2_001004
Caust.v2_000930-RA	Caust.v2_000930
Caust.v2_000682-RB	Caust.v2_000682
Caust.v2_000663-RD	Caust.v2_000663
Caust.v2_001090-RA	Caust.v2_001090
Caust.v2_000928-RA	Caust.v2_000928
Caust.v2_000652-RA	Caust.v2_000652
Caust.v2_000946-RA	Caust.v2_000946
Caust.v2_001183-RA	Caust.v2_001183
Caust.v2_000841-RA	Caust.v2_000841
Caust.v2_001019-RB	Caust.v2_001019
Caust.v2_001164-RA	Caust.v2_001164
Caust.v2_001119-RA	Caust.v2_001119
Caust.v2_000837-RA	Caust.v2_000837
Caust.v2_001140-RA	Caust.v2_001140
Caust.v2_001036-RA	Caust.v2_001036
Caust.v2_001010-RA	Caust.v2_001010
Caust.v2_000685-RB	Caust.v2_000685
Caust.v2_000713-RA	Caust.v2_000713
Caust.v2_000721-RA	Caust.v2_000721
Caust.v2_001152-RA	Caust.v2_001152
Caust.v2_001125-RA	Caust.v2_001125
Caust.v2_001108-RA	Caust.v2_001108
Caust.v2_000850-RA	Caust.v2_000850
Caust.v2_000985-RA	Caust.v2_000985
Caust.v2_000958-RA	Caust.v2_000958
Caust.v2_000642-RA	Caust.v2_000642
Caust.v2_001114-RC	Caust.v2_001114
Caust.v2_001176-RA	Caust.v2_001176
Caust.v2_000816-RA	Caust.v2_000816
Caust.v2_000825-RB	Caust.v2_000825
Caust.v2_001054-RA	Caust.v2_001054
Caust.v2_000951-RA	Caust.v2_000951
Caust.v2_000884-RA	Caust.v2_000884
Caust.v2_000912-RB	Caust.v2_000912
Caust.v2_001043-RA	Caust.v2_001043
Caust.v2_000843-RD	Caust.v2_000843
Caust.v2_000657-RA	Caust.v2_000657
Caust.v2_000910-RA	Caust.v2_000910
Caust.v2_000667-RA	Caust.v2_000667
Caust.v2_001042-RA	Caust.v2_001042
Caust.v2_000680-RA	Caust.v2_000680
Caust.v2_000974-RA	Caust.v2_000974
Caust.v2_001136-RA	Caust.v2_001136
Caust.v2_000663-RE	Caust.v2_000663
Caust.v2_000678-RA	Caust.v2_000678
Caust.v2_000882-RA	Caust.v2_000882
Caust.v2_000790-RA	Caust.v2_000790
Caust.v2_001133-RA	Caust.v2_001133
Caust.v2_000733-RA	Caust.v2_000733
Caust.v2_001122-RA	Caust.v2_001122
Caust.v2_000957-RA	Caust.v2_000957
Caust.v2_001074-RA	Caust.v2_001074
Caust.v2_000715-RA	Caust.v2_000715
Caust.v2_000851-RA	Caust.v2_000851
Caust.v2_000660-RE	Caust.v2_000660
Caust.v2_000979-RA	Caust.v2_000979
Caust.v2_001057-RA	Caust.v2_001057
Caust.v2_001030-RA	Caust.v2_001030
Caust.v2_000978-RA	Caust.v2_000978
Caust.v2_000743-RA	Caust.v2_000743
Caust.v2_000802-RA	Caust.v2_000802
Caust.v2_000812-RA	Caust.v2_000812
Caust.v2_001112-RA	Caust.v2_001112
Caust.v2_000786-RA	Caust.v2_000786
Caust.v2_000645-RA	Caust.v2_000645
Caust.v2_000723-RA	Caust.v2_000723
Caust.v2_001025-RA	Caust.v2_001025
Caust.v2_001004-RD	Caust.v2_001004
Caust.v2_000677-RA	Caust.v2_000677
Caust.v2_001021-RB	Caust.v2_001021
Caust.v2_001092-RA	Caust.v2_001092
Caust.v2_001178-RA	Caust.v2_001178
Caust.v2_000881-RA	Caust.v2_000881
Caust.v2_001072-RA	Caust.v2_001072
Caust.v2_001147-RB	Caust.v2_001147
Caust.v2_000683-RC	Caust.v2_000683
Caust.v2_001118-RA	Caust.v2_001118
Caust.v2_001113-RA	Caust.v2_001113
Caust.v2_000944-RA	Caust.v2_000944
Caust.v2_001172-RA	Caust.v2_001172
Caust.v2_001134-RA	Caust.v2_001134
Caust.v2_000709-RA	Caust.v2_000709
Caust.v2_000792-RA	Caust.v2_000792
Caust.v2_000758-RA	Caust.v2_000758
Caust.v2_000799-RA	Caust.v2_000799
Caust.v2_000825-RC	Caust.v2_000825
Caust.v2_000672-RA	Caust.v2_000672
Caust.v2_001059-RA	Caust.v2_001059
Caust.v2_001151-RA	Caust.v2_001151
Caust.v2_000843-RA	Caust.v2_000843
Caust.v2_001066-RA	Caust.v2_001066
Caust.v2_001159-RA	Caust.v2_001159
Caust.v2_000632-RA	Caust.v2_000632
Caust.v2_001021-RA	Caust.v2_001021
Caust.v2_000695-RA	Caust.v2_000695
Caust.v2_000685-RA	Caust.v2_000685
Caust.v2_000782-RA	Caust.v2_000782
Caust.v2_001166-RA	Caust.v2_001166
Caust.v2_000905-RA	Caust.v2_000905
Caust.v2_000740-RA	Caust.v2_000740
Caust.v2_000787-RA	Caust.v2_000787
Caust.v2_001019-RD	Caust.v2_001019
Caust.v2_000939-RA	Caust.v2_000939
Caust.v2_000848-RA	Caust.v2_000848
Caust.v2_001094-RA	Caust.v2_001094
Caust.v2_000779-RA	Caust.v2_000779
Caust.v2_000818-RD	Caust.v2_000818
Caust.v2_001148-RA	Caust.v2_001148
Caust.v2_000943-RA	Caust.v2_000943
Caust.v2_000916-RA	Caust.v2_000916
Caust.v2_000687-RA	Caust.v2_000687
Caust.v2_000764-RA	Caust.v2_000764
Caust.v2_000738-RA	Caust.v2_000738
Caust.v2_001037-RA	Caust.v2_001037
Caust.v2_001106-RA	Caust.v2_001106
Caust.v2_000651-RA	Caust.v2_000651
Caust.v2_000810-RA	Caust.v2_000810
Caust.v2_000772-RA	Caust.v2_000772
Caust.v2_000725-RA	Caust.v2_000725
Caust.v2_000807-RA	Caust.v2_000807
Caust.v2_000903-RB	Caust.v2_000903
Caust.v2_000683-RA	Caust.v2_000683
Caust.v2_000890-RA	Caust.v2_000890
Caust.v2_000918-RA	Caust.v2_000918
Caust.v2_001050-RA	Caust.v2_001050
Caust.v2_000744-RA	Caust.v2_000744
Caust.v2_000796-RA	Caust.v2_000796
Caust.v2_000688-RA	Caust.v2_000688
Caust.v2_000788-RA	Caust.v2_000788
Caust.v2_000828-RB	Caust.v2_000828
Caust.v2_000635-RA	Caust.v2_000635
Caust.v2_000900-RA	Caust.v2_000900
Caust.v2_001055-RA	Caust.v2_001055
Caust.v2_001104-RA	Caust.v2_001104
Caust.v2_000952-RA	Caust.v2_000952
Caust.v2_001145-RD	Caust.v2_001145
Caust.v2_000727-RA	Caust.v2_000727
Caust.v2_000896-RA	Caust.v2_000896
Caust.v2_000934-RA	Caust.v2_000934
Caust.v2_001023-RA	Caust.v2_001023
Caust.v2_000902-RA	Caust.v2_000902
Caust.v2_000979-RB	Caust.v2_000979
Caust.v2_001078-RA	Caust.v2_001078
Caust.v2_001139-RA	Caust.v2_001139
Caust.v2_000729-RA	Caust.v2_000729
Caust.v2_000975-RA	Caust.v2_000975
Caust.v2_001160-RA	Caust.v2_001160
Caust.v2_000653-RA	Caust.v2_000653
Caust.v2_001014-RA	Caust.v2_001014
Caust.v2_000929-RA	Caust.v2_000929
Caust.v2_001065-RA	Caust.v2_001065
Caust.v2_001028-RA	Caust.v2_001028
Caust.v2_000662-RA	Caust.v2_000662
Caust.v2_000984-RA	Caust.v2_000984
Caust.v2_000947-RA	Caust.v2_000947
Caust.v2_000894-RA	Caust.v2_000894
Caust.v2_001177-RA	Caust.v2_001177
Caust.v2_001146-RA	Caust.v2_001146
Caust.v2_001114-RA	Caust.v2_001114
Caust.v2_000750-RA	Caust.v2_000750
Caust.v2_000776-RA	Caust.v2_000776
Caust.v2_000732-RA	Caust.v2_000732
Caust.v2_000819-RA	Caust.v2_000819
Caust.v2_000942-RA	Caust.v2_000942
Caust.v2_000753-RA	Caust.v2_000753
Caust.v2_000829-RA	Caust.v2_000829
Caust.v2_001021-RG	Caust.v2_001021
Caust.v2_000824-RA	Caust.v2_000824
Caust.v2_001097-RA	Caust.v2_001097
Caust.v2_001108-RB	Caust.v2_001108
Caust.v2_001022-RA	Caust.v2_001022
Caust.v2_000671-RA	Caust.v2_000671
Caust.v2_000986-RA	Caust.v2_000986
Caust.v2_001016-RD	Caust.v2_001016
Caust.v2_000769-RA	Caust.v2_000769
Caust.v2_001150-RA	Caust.v2_001150
Caust.v2_000989-RA	Caust.v2_000989
Caust.v2_001175-RA	Caust.v2_001175
Caust.v2_000812-RC	Caust.v2_000812
Caust.v2_000973-RA	Caust.v2_000973
Caust.v2_000641-RA	Caust.v2_000641
Caust.v2_000921-RA	Caust.v2_000921
Caust.v2_000663-RB	Caust.v2_000663
Caust.v2_000903-RA	Caust.v2_000903
Caust.v2_000643-RB	Caust.v2_000643
Caust.v2_001073-RA	Caust.v2_001073
Caust.v2_000808-RC	Caust.v2_000808
Caust.v2_001161-RB	Caust.v2_001161
Caust.v2_001111-RA	Caust.v2_001111
Caust.v2_000716-RA	Caust.v2_000716
Caust.v2_001031-RC	Caust.v2_001031
Caust.v2_000879-RA	Caust.v2_000879
Caust.v2_000878-RA	Caust.v2_000878
Caust.v2_001032-RA	Caust.v2_001032
Caust.v2_000705-RA	Caust.v2_000705
Caust.v2_000963-RA	Caust.v2_000963
Caust.v2_001015-RA	Caust.v2_001015
Caust.v2_000992-RA	Caust.v2_000992
Caust.v2_000676-RA	Caust.v2_000676
Caust.v2_000756-RA	Caust.v2_000756
Caust.v2_000818-RC	Caust.v2_000818
Caust.v2_001173-RA	Caust.v2_001173
Caust.v2_000965-RA	Caust.v2_000965
Caust.v2_001155-RA	Caust.v2_001155
Caust.v2_000956-RA	Caust.v2_000956
Caust.v2_001126-RA	Caust.v2_001126
Caust.v2_000741-RA	Caust.v2_000741
Caust.v2_000901-RA	Caust.v2_000901
Caust.v2_000938-RA	Caust.v2_000938
Caust.v2_001088-RA	Caust.v2_001088
Caust.v2_000798-RA	Caust.v2_000798
Caust.v2_000684-RA	Caust.v2_000684
Caust.v2_001157-RA	Caust.v2_001157
Caust.v2_000770-RA	Caust.v2_000770
Caust.v2_000824-RB	Caust.v2_000824
Caust.v2_001069-RA	Caust.v2_001069
Caust.v2_001137-RA	Caust.v2_001137
Caust.v2_001110-RA	Caust.v2_001110
Caust.v2_000861-RA	Caust.v2_000861
Caust.v2_001105-RA	Caust.v2_001105
Caust.v2_001007-RA	Caust.v2_001007
Caust.v2_000852-RA	Caust.v2_000852
Caust.v2_001019-RE	Caust.v2_001019
Caust.v2_000749-RA	Caust.v2_000749
Caust.v2_001016-RC	Caust.v2_001016
Caust.v2_000949-RA	Caust.v2_000949
Caust.v2_001117-RA	Caust.v2_001117
Caust.v2_000679-RA	Caust.v2_000679
Caust.v2_001021-RH	Caust.v2_001021
Caust.v2_000817-RA	Caust.v2_000817
Caust.v2_001115-RC	Caust.v2_001115
Caust.v2_000757-RA	Caust.v2_000757
Caust.v2_000931-RA	Caust.v2_000931
Caust.v2_000728-RA	Caust.v2_000728
Caust.v2_000983-RA	Caust.v2_000983
Caust.v2_000638-RA	Caust.v2_000638
Caust.v2_000876-RA	Caust.v2_000876
Caust.v2_001016-RE	Caust.v2_001016
Caust.v2_001105-RB	Caust.v2_001105
Caust.v2_000870-RA	Caust.v2_000870
Caust.v2_000898-RA	Caust.v2_000898
Caust.v2_001081-RA	Caust.v2_001081
Caust.v2_001031-RD	Caust.v2_001031
Caust.v2_000904-RE	Caust.v2_000904
Caust.v2_001005-RA	Caust.v2_001005
Caust.v2_000771-RA	Caust.v2_000771
Caust.v2_001114-RB	Caust.v2_001114
Caust.v2_000707-RA	Caust.v2_000707
Caust.v2_000967-RA	Caust.v2_000967
Caust.v2_001003-RA	Caust.v2_001003
Caust.v2_000659-RA	Caust.v2_000659
Caust.v2_001071-RA	Caust.v2_001071
Caust.v2_000666-RA	Caust.v2_000666
Caust.v2_000777-RA	Caust.v2_000777
Caust.v2_001179-RB	Caust.v2_001179
Caust.v2_000999-RA	Caust.v2_000999
Caust.v2_001099-RA	Caust.v2_001099
Caust.v2_000762-RA	Caust.v2_000762
Caust.v2_000760-RA	Caust.v2_000760
Caust.v2_001035-RA	Caust.v2_001035
Caust.v2_000926-RA	Caust.v2_000926
