LOC106783577	XM_014746502.1
LOC106792167	XM_014758374.1
LOC106792168	XM_014758376.1
LOC106792169	XM_014758379.1
LOC106792170	XM_014758380.1
LOC106792171	XM_014758382.1
LOC106792172	XM_014758384.1
LOC106792173	XM_014758389.1
LOC106792174	XM_014758386.1
LOC106792175	XM_014758391.1
LOC106792176	XM_014758392.1
LOC106792177	XM_014758393.1
LOC106792178	XM_014758394.1
LOC106792179	XM_014758397.1
LOC106792180	XM_014758434.1
LOC106792181	XM_014758401.1
LOC106792182	XM_014758399.1
LOC106792183	XM_014758400.1
LOC106792184	XM_014758402.1
LOC106792185	XM_014758403.1
LOC106792186	XM_014758404.1
LOC106792188	XM_014758406.1
LOC106792189	XM_014758407.1
LOC106792190	XM_014758409.1
LOC106792191	XM_014758411.1
LOC106792192	XM_014758414.1
LOC106792193	XM_014758418.1
LOC106792194	XM_014758419.1
LOC106792195	XR_001382263.1
LOC106792196	XM_014758420.1
LOC106792197	XM_014758422.1
LOC106792198	XM_014758423.1
LOC106792199	XM_014758424.1
LOC106792200	XM_014758425.1
LOC106792201	XM_014758428.1
LOC106792202	XM_014758435.1
LOC106792203	XM_014758430.1
LOC106792204	XM_014758431.1
LOC106792205	XM_014758433.1
LOC106792206	XM_014758437.1
LOC106792207	XM_014758442.1
LOC106792208	XM_014758448.1
LOC106792209	XM_014758452.1
LOC106792210	XM_014758456.1
LOC106792211	XM_014758458.1
LOC106792212	XM_014758459.1
LOC106792213	XM_014758460.1
LOC106792214	XM_014758461.1
LOC106792215	XM_014758462.1
LOC106792216	XM_014758465.1
LOC106792217	XM_014758463.1
LOC106792218	XM_014758464.1
LOC106792219	XM_014758466.1
LOC106792220	XM_014758468.1
LOC106792221	XM_014758471.1
LOC106792222	XM_014758472.1
LOC106792223	XM_014758473.1
LOC106792224	XM_014758478.1
LOC106792225	XM_014758474.1
LOC106792226	XM_014758479.1
LOC106792227	XM_014758484.1
LOC106792228	XM_014758486.1
LOC106792229	XM_014758487.1
LOC106792230	XM_014758490.1
LOC106792231	XM_014758491.1
LOC106792232	XR_001382267.1
LOC106792233	XM_014758492.1
LOC106792234	XM_014758493.1
LOC106792235	XM_014758494.1
LOC106792236	XR_001382268.1
LOC106792237	XM_014758498.1
LOC106792238	XM_014758501.1
LOC106792239	XM_014758502.1
LOC106792240	XM_014758504.1
LOC106792241	XM_014758505.1
LOC106792242	XM_014758508.1
LOC106792243	XM_014758511.1
LOC106792244	XM_014758515.1
LOC106792245	XM_014758516.1
LOC106792246	XM_014758517.1
LOC106792247	XM_014758518.1
LOC106792248	XM_014758519.1
LOC106792249	XM_014758520.1
LOC106792250	XM_014758566.1
LOC106792251	XM_014758524.1
LOC106792252	XM_014758521.1
LOC106792253	XM_014758522.1
LOC106792254	XM_014758523.1
LOC106792255	XM_014758525.1
LOC106792256	XM_014758526.1
LOC106792257	XM_014758528.1
LOC106792258	XM_014758529.1
LOC106792259	XM_014758530.1
LOC106792260	XM_014758531.1
LOC106792261	XM_014758535.1
LOC106792262	XM_014758537.1
LOC106792263	XM_014758538.1
LOC106792264	XM_014758540.1
LOC106792265	XM_014758550.1
LOC106792266	XM_014758552.1
LOC106792267	XM_014758554.1
LOC106792268	XM_014758557.1
LOC106792269	XM_014758564.1
LOC106792270	XM_014758574.1
LOC106792271	XM_014758584.1
LOC106792272	XM_014758578.1
LOC106792273	XM_014758579.1
LOC106792274	XR_001382269.1
LOC106792275	XM_014758580.1
LOC106792276	XM_014758581.1
LOC106792277	XM_014758582.1
LOC106792278	XM_014758587.1
LOC106792279	XM_014758591.1
LOC106792280	XM_014758595.1
LOC106792281	XM_014758596.1
LOC106792282	XM_014758597.1
LOC106792283	XM_014758598.1
LOC106792284	XM_014758599.1
LOC106792285	XR_001382272.1
LOC106792286	XM_014758600.1
LOC106792287	XM_014758604.1
LOC106792288	XM_014758605.1
LOC106792289	XM_014758608.1
LOC106792290	XM_014758610.1
LOC106792291	XM_014758611.1
LOC106792292	XM_014758612.1
LOC106792293	XM_014758616.1
LOC106792294	XM_014758615.1
LOC106792295	XM_014758617.1
LOC106792296	XM_014758620.1
LOC106792297	XM_014758621.1
LOC106792298	XM_014758622.1
LOC106792299	XM_014758624.1
LOC106792300	XM_014758629.1
LOC106792301	XM_014758626.1
LOC106792302	XM_014758628.1
LOC106792303	XM_014758635.1
LOC106792304	XM_014758637.1
LOC106792305	XM_014758640.1
LOC106792306	XM_014758683.1
LOC106792307	XR_001382274.1
LOC106792308	XM_014758643.1
LOC106792309	XM_014758646.1
LOC106792310	XM_014758649.1
LOC106792311	XM_014758653.1
LOC106792312	XM_014758654.1
LOC106792313	XM_014758655.1
LOC106792314	XM_014758656.1
LOC106792315	XM_014758657.1
LOC106792316	XM_014758659.1
LOC106792317	XM_014758666.1
LOC106792318	XM_014758667.1
LOC106792319	XM_014758670.1
LOC106792320	XM_014758671.1
LOC106792321	XM_014758676.1
LOC106792322	XM_014758677.1
LOC106792323	XM_014758680.1
LOC106792324	XM_014758682.1
LOC106792325	XM_014758684.1
LOC106792326	XM_014758685.1
LOC106792327	XM_014758686.1
LOC106792328	XM_014758688.1
LOC106792329	XM_014758689.1
LOC106792330	XM_014758693.1
LOC106792331	XM_014758690.1
LOC106792332	XM_014758691.1
LOC106792333	XM_014758692.1
LOC106792334	XM_014758699.1
LOC106792335	XM_014758708.1
LOC106792336	XR_001382279.1
LOC106792337	XM_014758714.1
LOC106792338	XM_014758716.1
LOC106792339	XM_014758721.1
LOC106792340	XM_014758718.1
LOC106792341	XM_014758719.1
LOC106792342	XM_014758720.1
LOC106792343	XM_014758722.1
LOC106792344	XM_014758723.1
LOC106792345	XM_014758724.1
LOC106792346	XM_014758725.1
LOC106792347	XM_014758726.1
LOC106792348	XM_014758727.1
LOC106792349	XM_014758729.1
LOC106792350	XM_014758752.1
LOC106792351	XM_014758730.1
LOC106792352	XM_014758731.1
LOC106792353	XM_014759096.1
LOC106792354	XM_014758739.1
LOC106792355	XM_014758740.1
LOC106792356	XM_014758742.1
LOC106792357	XM_014758745.1
LOC106792358	XM_014758747.1
LOC106792359	XM_014758748.1
LOC106792360	XM_014758750.1
LOC106792361	XR_001382281.1
LOC106792362	XM_014758753.1
LOC106792363	XM_014758754.1
LOC106792364	XM_014758756.1
LOC106792365	XM_014758758.1
LOC106792366	XM_014758762.1
LOC106792367	XM_014758764.1
LOC106792368	XM_014758765.1
LOC106792369	XM_014758766.1
LOC106792370	XM_014758767.1
LOC106792371	XM_014758768.1
LOC106792372	XM_014758769.1
LOC106792373	XR_001382282.1
LOC106792374	XM_014758771.1
LOC106792375	XM_014758772.1
LOC106792376	XM_014758775.1
LOC106792377	XM_014758776.1
LOC106792378	XM_014758796.1
LOC106792379	XM_014758777.1
LOC106792380	XM_014758778.1
LOC106792381	XM_014758780.1
LOC106792382	XM_014758782.1
LOC106792383	XM_014758783.1
LOC106792384	XM_014758786.1
LOC106792385	XM_014758787.1
LOC106792386	XM_014758790.1
LOC106792387	XM_014758791.1
LOC106792388	XM_014758792.1
LOC106792389	XM_014758794.1
LOC106792390	XM_014758797.1
LOC106792391	XM_014758798.1
LOC106792392	XR_001382285.1
LOC106792393	XM_014758799.1
LOC106792394	XM_014758800.1
LOC106792395	XM_014758806.1
LOC106792396	XM_014758802.1
LOC106792397	XM_014758804.1
LOC106792398	XM_014758805.1
LOC106792399	XR_001382286.1
LOC106792400	XM_014758807.1
LOC106792401	XM_014758808.1
LOC106792402	XM_014758809.1
LOC106792403	XM_014758810.1
LOC106792404	XM_014758811.1
LOC106792405	XM_014758812.1
LOC106792406	XM_014758918.1
LOC106792407	XM_014758813.1
LOC106792408	XM_014758816.1
LOC106792409	XM_014758821.1
LOC106792410	XM_014758817.1
LOC106792411	XM_014758820.1
LOC106792412	XM_014758823.1
LOC106792413	XM_014758825.1
LOC106792414	XM_014758826.1
LOC106792415	XM_014758831.1
LOC106792416	XM_014758832.1
LOC106792417	XM_014758833.1
LOC106792418	XM_014758834.1
LOC106792419	XM_014758835.1
LOC106792420	XM_014758837.1
LOC106792421	XM_014758841.1
LOC106792422	XM_014758839.1
LOC106792424	XM_014758840.1
LOC106792425	XM_014758842.1
LOC106792426	XR_001382288.1
LOC106792428	XM_014758843.1
LOC106792429	XM_014758848.1
LOC106792430	XM_014758844.1
LOC106792431	XM_014758846.1
LOC106792432	XM_014758850.1
LOC106792433	XM_014758852.1
LOC106792434	XR_001382293.1
LOC106792435	XM_014758853.1
LOC106792436	XM_014758854.1
LOC106792437	XM_014758859.1
LOC106792438	XM_014758855.1
LOC106792439	XM_014758858.1
LOC106792440	XM_014758865.1
LOC106792441	XM_014758866.1
LOC106792442	XM_014758867.1
LOC106792443	XM_014758870.1
LOC106792444	XM_014758871.1
LOC106792445	XM_014758872.1
LOC106792446	XM_014758873.1
LOC106792447	XM_014758874.1
LOC106792448	XR_001382295.1
LOC106792449	XM_014758877.1
LOC106792450	XM_014758878.1
LOC106792451	XM_014758879.1
LOC106792452	XM_014758880.1
LOC106792453	XM_014758881.1
LOC106792454	XM_014758882.1
LOC106792455	XM_014758886.1
LOC106792456	XM_014758883.1
LOC106792457	XM_014758884.1
LOC106792458	XM_014758885.1
LOC106792459	XM_014758887.1
LOC106792460	XM_014758888.1
LOC106792461	XR_001382297.1
LOC106792462	XM_014758889.1
LOC106792463	XM_014758895.1
LOC106792464	XM_014758894.1
LOC106792465	XM_014758896.1
LOC106792466	XM_014758897.1
LOC106792467	XM_014758898.1
LOC106792468	XM_014758899.1
LOC106792469	XM_014758900.1
LOC106792470	XM_014758904.1
LOC106792471	XM_014758907.1
LOC106792472	XM_014758905.1
LOC106792473	XM_014758906.1
LOC106792474	XM_014758908.1
LOC106792475	XM_014758909.1
LOC106792476	XM_014758910.1
LOC106792477	XM_014758911.1
LOC106792478	XM_014758912.1
LOC106792479	XM_014758915.1
LOC106792480	XM_014758916.1
LOC106792481	XM_014758917.1
LOC106792482	XR_001382302.1
LOC106792483	XR_001382303.1
LOC106792484	XM_014758920.1
LOC106792485	XM_014758923.1
LOC106792486	XM_014758924.1
LOC106792487	XM_014758925.1
LOC106792488	XM_014758926.1
LOC106792489	XM_014758931.1
LOC106792490	XM_014758928.1
LOC106792491	XM_014758929.1
LOC106792492	XM_014758930.1
LOC106792493	XM_014758933.1
LOC106792494	XM_014758935.1
LOC106792495	XM_014758936.1
LOC106792496	XM_014758937.1
LOC106792497	XM_014758940.1
LOC106792498	XM_014758941.1
LOC106792499	XM_014758942.1
LOC106792500	XM_014758944.1
LOC106792501	XM_014758946.1
LOC106792502	XM_014758951.1
LOC106792503	XM_014758947.1
LOC106792504	XM_014758948.1
LOC106792505	XM_014758950.1
LOC106792506	XM_014758953.1
LOC106792507	XM_014758954.1
LOC106792508	XM_014758955.1
LOC106792509	XM_014758956.1
LOC106792510	XM_014758958.1
LOC106792511	XM_014758963.1
LOC106792512	XM_014758960.1
LOC106792513	XM_014758962.1
LOC106792514	XM_014758965.1
LOC106792515	XR_001382304.1
LOC106792516	XR_001382305.1
LOC106792517	XR_001382306.1
LOC106792518	XM_014758966.1
LOC106792519	XM_014758971.1
LOC106792520	XM_014758973.1
LOC106792521	XM_014758980.1
LOC106792522	XR_001382307.1
LOC106792523	XM_014758979.1
LOC106792524	XM_014758981.1
LOC106792525	XM_014758982.1
LOC106792526	XM_014758983.1
LOC106792527	XM_014758984.1
LOC106792528	XM_014758985.1
LOC106792529	XM_014758986.1
LOC106792530	XM_014758987.1
LOC106792531	XM_014758988.1
LOC106792532	XM_014758993.1
LOC106792533	XM_014758991.1
LOC106792534	XM_014758994.1
LOC106792535	XM_014758995.1
LOC106792536	XM_014758996.1
LOC106792537	XR_001382311.1
LOC106792538	XM_014758997.1
LOC106792539	XM_014758998.1
LOC106792540	XM_014758999.1
LOC106792541	XM_014759005.1
LOC106792542	XM_014759002.1
LOC106792543	XM_014759006.1
LOC106792544	XM_014759007.1
LOC106792545	XM_014759008.1
LOC106792546	XM_014759012.1
LOC106792547	XM_014759016.1
LOC106792548	XM_014759014.1
LOC106792549	XM_014759017.1
LOC106792550	XM_014759018.1
LOC106792551	XM_014759020.1
LOC106792552	XM_014759022.1
LOC106792553	XM_014759021.1
LOC106792554	XM_014759023.1
LOC106792555	XM_014759024.1
LOC106792556	XM_014759025.1
LOC106792557	XM_014759026.1
LOC106792558	XR_001382317.1
LOC106792559	XM_014759028.1
LOC106792560	XM_014759029.1
LOC106792561	XM_014759033.1
LOC106792562	XM_014759030.1
LOC106792563	XM_014759031.1
LOC106792564	XM_014759032.1
LOC106792565	XM_014759034.1
LOC106792566	XM_014759035.1
LOC106792567	XM_014759037.1
LOC106792568	XM_014759038.1
LOC106792569	XM_014759039.1
LOC106792570	XM_014759040.1
LOC106792571	XM_014759044.1
LOC106792572	XM_014759041.1
LOC106792573	XM_014759042.1
LOC106792574	XM_014759043.1
LOC106792575	XM_014759045.1
LOC106792576	XM_014759046.1
LOC106792577	XM_014759047.1
LOC106792578	XM_014759048.1
LOC106792579	XM_014759051.1
LOC106792580	XM_014759049.1
LOC106792581	XM_014759050.1
LOC106792582	XM_014759052.1
LOC106792583	XM_014759053.1
LOC106792584	XM_014759054.1
LOC106792585	XM_014759055.1
LOC106792586	XM_014759056.1
LOC106792587	XR_001382318.1
LOC106792588	XM_014759057.1
LOC106792589	XM_014759097.1
LOC106792590	XM_014759061.1
LOC106792591	XM_014759058.1
LOC106792592	XM_014759060.1
LOC106792593	XM_014759063.1
LOC106792594	XM_014759065.1
LOC106792595	XM_014759066.1
LOC106792596	XM_014759067.1
LOC106792597	XM_014759068.1
LOC106792598	XM_014759073.1
LOC106792599	XM_014759070.1
LOC106792600	XM_014759071.1
LOC106792601	XM_014759072.1
LOC106792602	XM_014759074.1
LOC106792603	XM_014759075.1
LOC106792604	XM_014759076.1
LOC106792605	XM_014759077.1
LOC106792606	XM_014759078.1
LOC106792607	XM_014759082.1
LOC106792608	XM_014759079.1
LOC106792609	XM_014759081.1
LOC106792610	XM_014759083.1
LOC106792611	XM_014759084.1
LOC106792612	XM_014759085.1
LOC106792613	XM_014759086.1
LOC106792614	XM_014759089.1
LOC106792615	XM_014759090.1
LOC106792616	XM_014759098.1
LOC106792617	XM_014759094.1
LOC106792618	XM_014759099.1
LOC106792619	XM_014759103.1
LOC106792620	XM_014759105.1
LOC106792621	XM_014759107.1
LOC106792622	XM_014759111.1
LOC106792623	XM_014759108.1
LOC106792624	XM_014759110.1
LOC106792625	XM_014759115.1
LOC106792626	XM_014759116.1
LOC106792628	XM_014759117.1
LOC106792629	XM_014759121.1
LOC106792630	XR_001382320.1
LOC106792631	XM_014759118.1
LOC106792632	XR_001382321.1
LOC106792633	XM_014759122.1
LOC106792634	XM_014759123.1
LOC106792635	XM_014759124.1
LOC106792636	XM_014759140.1
LOC106792637	XM_014759135.1
LOC106792638	XM_014759137.1
LOC106792639	XM_014759138.1
LOC106792640	XR_001382323.1
LOC106792641	XM_014759139.1
LOC106792642	XM_014759141.1
LOC106792643	XM_014759142.1
LOC106792644	XM_014759143.1
LOC106792645	XR_001382324.1
LOC106792646	XM_014759144.1
LOC106792647	XM_014759146.1
LOC106792649	XR_001382325.1
LOC106792650	XR_001382326.1
LOC106792651	XR_001382327.1
LOC106792652	XM_014759147.1
LOC106792653	XM_014759148.1
LOC106792654	XM_014759149.1
LOC106792655	XM_014759153.1
LOC106792656	XM_014759150.1
LOC106792657	XM_014759152.1
LOC106792658	XM_014759154.1
LOC106792659	XM_014759155.1
LOC106792660	XM_014759156.1
LOC106792661	XM_014759157.1
LOC106792662	XM_014759158.1
LOC106792663	XM_014759160.1
LOC106792664	XM_014759161.1
LOC106792665	XM_014759162.1
LOC106792666	XR_001382329.1
LOC106792667	XM_014759164.1
LOC106792668	XM_014759166.1
LOC106792669	XM_014759167.1
LOC106792670	XM_014759168.1
LOC106792671	XM_014759169.1
LOC106792672	XM_014759172.1
LOC106792673	XM_014759170.1
LOC106792674	XM_014759171.1
LOC106792675	XR_001382332.1
LOC106792676	XM_014759173.1
LOC106792677	XM_014759174.1
LOC106792678	XM_014759175.1
LOC106792679	XM_014759176.1
LOC106792680	XM_014759177.1
LOC106792681	XM_014759178.1
LOC106792682	XM_014759182.1
LOC106792683	XM_014759179.1
LOC106792684	XM_014759180.1
LOC106792685	XM_014759181.1
LOC106792686	XM_014759186.1
LOC106792687	XM_014759188.1
LOC106792688	XM_014759189.1
LOC106792689	XM_014759190.1
LOC106792690	XM_014759194.1
LOC106792691	XM_014759191.1
LOC106792692	XM_014759192.1
LOC106792693	XM_014759193.1
LOC106792694	XR_001382336.1
LOC106792695	XM_014759195.1
LOC106792696	XM_014759197.1
LOC106792697	XM_014759199.1
LOC106792698	XM_014759200.1
LOC106792699	XM_014759201.1
LOC106792700	XM_014759202.1
LOC106792701	XM_014759203.1
LOC106792702	XM_014759204.1
LOC106792703	XM_014759208.1
LOC106792704	XM_014759205.1
LOC106792705	XM_014759206.1
LOC106792706	XM_014759207.1
LOC106792707	XM_014759209.1
LOC106792708	XM_014759211.1
LOC106792709	XM_014759212.1
LOC106792710	XM_014759214.1
LOC106792711	XM_014759215.1
LOC106792712	XM_014759216.1
LOC106792713	XM_014759218.1
LOC106792714	XM_014759217.1
LOC106792715	XM_014759219.1
LOC106792716	XM_014759220.1
LOC106792718	XM_014759221.1
LOC106792719	XM_014759222.1
LOC106792720	XM_014759223.1
LOC106792721	XM_014759255.1
LOC106792722	XM_014759257.1
LOC106792723	XM_014759224.1
LOC106792724	XM_014759225.1
LOC106792725	XM_014759226.1
LOC106792727	XM_014759228.1
LOC106792728	XM_014759229.1
LOC106792729	XM_014759231.1
LOC106792730	XM_014759232.1
LOC106792732	XM_014759233.1
LOC106792733	XM_014759234.1
LOC106792734	XM_014759235.1
LOC106792735	XM_014759236.1
LOC106792736	XM_014759238.1
LOC106792737	XR_001382337.1
LOC106792738	XM_014759241.1
LOC106792739	XM_014759242.1
LOC106792740	XM_014759244.1
LOC106792741	XM_014759248.1
LOC106792742	XM_014759249.1
LOC106792743	XM_014759250.1
LOC106792745	XM_014759252.1
LOC106792746	XR_001382338.1
LOC106792747	XM_014759253.1
LOC106792748	XM_014759254.1
LOC106792749	XM_014759256.1
LOC106792750	XM_014759258.1
LOC106792751	XM_014759261.1
LOC106792752	XR_001382342.1
LOC106792753	XM_014759263.1
LOC106792754	XM_014759264.1
LOC106792755	XR_001382343.1
LOC106792756	XM_014759266.1
LOC106792757	XM_014759271.1
LOC106792758	XM_014759272.1
LOC106792759	XM_014759273.1
LOC106792760	XM_014759276.1
LOC106792762	XM_014759274.1
LOC106792763	XM_014759275.1
LOC106792764	XM_014759277.1
LOC106792765	XM_014759278.1
LOC106792766	XM_014759279.1
LOC106792767	XM_014759280.1
LOC106792768	XM_014759281.1
LOC106792769	XM_014759282.1
LOC106792770	XM_014759286.1
LOC106792771	XM_014759283.1
LOC106792772	XM_014759285.1
LOC106792773	XM_014759289.1
LOC106792774	XM_014759291.1
LOC106792775	XM_014759292.1
LOC106792776	XM_014759295.1
LOC106792777	XM_014759305.1
LOC106792778	XM_014759296.1
LOC106792779	XM_014759297.1
LOC106792780	XM_014759298.1
LOC106792781	XM_014759300.1
LOC106792782	XM_014759301.1
LOC106792783	XM_014759302.1
LOC106792784	XM_014759304.1
LOC106792785	XR_001382345.1
LOC106792786	XM_014759306.1
LOC106792787	XM_014759307.1
LOC106792788	XM_014759308.1
LOC106792789	XM_014759309.1
LOC106792790	XM_014759310.1
LOC106792791	XM_014759312.1
LOC106792792	XR_001382346.1
LOC106792793	XM_014759313.1
LOC106792794	XM_014759314.1
LOC106792795	XM_014759317.1
LOC106792796	XM_014759316.1
LOC106792797	XM_014759318.1
LOC106792798	XM_014759319.1
LOC106792799	XM_014759320.1
LOC106792800	XM_014759322.1
LOC106792801	XM_014759323.1
LOC106792802	XM_014759325.1
LOC106792803	XM_014759333.1
LOC106792804	XM_014759326.1
LOC106792805	XR_001382347.1
LOC106792807	XM_014759328.1
LOC106792808	XM_014759329.1
LOC106792809	XM_014759330.1
LOC106792810	XM_014759331.1
LOC106792811	XM_014759332.1
LOC106792812	XM_014759334.1
LOC106792813	XM_014759335.1
LOC106792814	XM_014759336.1
LOC106792815	XM_014759337.1
LOC106792816	XM_014759339.1
LOC106792817	XM_014759340.1
LOC106792818	XM_014759341.1
LOC106792819	XM_014759343.1
LOC106792820	XM_014759344.1
LOC106792821	XM_014759345.1
LOC106792822	XM_014759347.1
LOC106792823	XM_014759348.1
LOC106792824	XM_014759350.1
LOC106792826	XM_014759352.1
LOC106792827	XM_014759353.1
LOC106792828	XM_014759355.1
LOC106792829	XM_014759356.1
LOC106792830	XM_014759357.1
LOC106792831	XM_014759360.1
LOC106792832	XM_014759358.1
LOC106792833	XM_014759359.1
LOC106792834	XM_014759361.1
LOC106792835	XM_014759362.1
LOC106792836	XM_014759363.1
LOC106792837	XM_014759368.1
LOC106792838	XM_014759370.1
LOC106792839	XM_014759371.1
LOC106792840	XM_014759400.1
LOC106792841	XM_014759372.1
LOC106792842	XR_001382349.1
LOC106792843	XM_014759373.1
LOC106792844	XM_014759374.1
LOC106792845	XM_014759376.1
LOC106792846	XM_014759377.1
LOC106792847	XM_014759378.1
LOC106792848	XM_014759379.1
LOC106792849	XM_014759380.1
LOC106792850	XM_014759381.1
LOC106792851	XM_014759385.1
LOC106792852	XM_014759382.1
LOC106792853	XM_014759383.1
LOC106792854	XM_014759384.1
LOC106792856	XM_014759387.1
LOC106792857	XM_014759388.1
LOC106792858	XM_014759389.1
LOC106792859	XM_014759393.1
LOC106792860	XM_014759390.1
LOC106792861	XM_014759391.1
LOC106792862	XM_014759392.1
LOC106792863	XM_014759394.1
LOC106792864	XM_014759395.1
LOC106792865	XM_014759396.1
LOC106792866	XM_014759397.1
LOC106792867	XM_014759398.1
LOC106792868	XM_014759399.1
LOC106792869	XM_014759402.1
LOC106792870	XM_014759403.1
LOC106792871	XM_014759404.1
LOC106792872	XM_014759406.1
LOC106792873	XM_014759407.1
LOC106792874	XR_001382351.1
LOC106792875	XM_014759408.1
LOC106792876	XM_014759433.1
LOC106792877	XM_014759409.1
LOC106792878	XM_014759411.1
LOC106792879	XM_014759412.1
LOC106792880	XM_014759413.1
LOC106792881	XM_014759415.1
LOC106792882	XM_014759416.1
LOC106792883	XR_001382352.1
LOC106792884	XR_001382354.1
LOC106792888	XM_014759420.1
LOC106792889	XM_014759422.1
LOC106792890	XM_014759423.1
LOC106792891	XR_001382356.1
LOC106792892	XM_014759426.1
LOC106792893	XM_014759445.1
LOC106792894	XM_014759427.1
LOC106792895	XM_014759428.1
LOC106792896	XM_014759429.1
LOC106792897	XM_014759432.1
LOC106792899	XM_014759434.1
LOC106792900	XM_014759435.1
LOC106792901	XR_001382357.1
LOC106792902	XR_001382358.1
LOC106792903	XM_014759436.1
LOC106792904	XM_014759437.1
LOC106792905	XM_014759441.1
LOC106792907	XM_014759440.1
LOC106792908	XM_014759442.1
LOC106792909	XM_014759443.1
LOC106792910	XM_014759444.1
LOC106792911	XM_014759447.1
LOC106792912	XR_001382359.1
LOC106792913	XM_014759449.1
LOC106792914	XM_014759450.1
LOC106792915	XM_014759451.1
LOC106792916	XR_001382360.1
LOC106792917	XM_014759452.1
LOC106792918	XM_014759453.1
