Orthogroup	Species	GeneID	Function
OG0008359	Caus	Caust.v2_010110	None Immune
OG0008365	Caus	Caust.v2_003751	None Immune
OG0008367	Caus	Caust.v2_003804	None Immune
OG0008368	Caus	Caust.v2_005281	Un-Annotated
OG0008372	Caus	Caust.v2_010111	None Immune
OG0008373	Caus	Caust.v2_021113	None Immune
OG0008374	Caus	Caust.v2_011758	None Immune
OG0008378	Caus	Caust.v2_006974	None Immune
OG0008379	Caus	Caust.v2_012385	None Immune
OG0008380	Caus	Caust.v2_012379	Putative Immune
OG0008381	Caus	Caust.v2_008350	None Immune
OG0008382	Caus	Caust.v2_007317	None Immune
OG0008384	Caus	Caust.v2_001327	None Immune
OG0008387	Caus	Caust.v2_006705	Un-Annotated
OG0008392	Caus	Caust.v2_014321	None Immune
OG0008393	Caus	Caust.v2_004012	None Immune
OG0008394	Caus	Caust.v2_010369	None Immune
OG0008395	Caus	Caust.v2_006903	None Immune
OG0008397	Caus	Caust.v2_015761	None Immune
OG0008400	Caus	Caust.v2_016284	None Immune
OG0008401	Caus	Caust.v2_014432	None Immune
OG0008402	Caus	Caust.v2_004995	None Immune
OG0008403	Caus	Caust.v2_006975	None Immune
OG0008404	Caus	Caust.v2_010215	None Immune
OG0008405	Caus	Caust.v2_001329	Un-Annotated
OG0008406	Caus	Caust.v2_014768	None Immune
OG0008408	Caus	Caust.v2_015608	Un-Annotated
OG0008411	Caus	Caust.v2_009887	None Immune
OG0008413	Caus	Caust.v2_006580	None Immune
OG0008414	Caus	Caust.v2_011241	None Immune
OG0008421	Caus	Caust.v2_003985	Un-Annotated
OG0008424	Caus	Caust.v2_013578	None Immune
OG0008428	Caus	Caust.v2_021493	None Immune
OG0008429	Caus	Caust.v2_011972	None Immune
OG0008430	Caus	Caust.v2_021471	Un-Annotated
OG0008437	Caus	Caust.v2_006478	None Immune
OG0008448	Caus	Caust.v2_001364	Un-Annotated
OG0008449	Caus	Caust.v2_011432	Un-Annotated
OG0008449	Caus	Caust.v2_016117	Un-Annotated
OG0008451	Caus	Caust.v2_003774	None Immune
OG0008453	Caus	Caust.v2_007837	None Immune
OG0008456	Caus	Caust.v2_001823	None Immune
OG0008459	Caus	Caust.v2_005830	None Immune
OG0008460	Caus	Caust.v2_015752	Un-Annotated
OG0008461	Caus	Caust.v2_020752	None Immune
OG0008462	Caus	Caust.v2_009390	Un-Annotated
OG0008463	Caus	Caust.v2_020313	None Immune
OG0008469	Caus	Caust.v2_013666	Un-Annotated
OG0008474	Caus	Caust.v2_008145	Un-Annotated
OG0008476	Caus	Caust.v2_017373	Un-Annotated
OG0008477	Caus	Caust.v2_017791	None Immune
OG0008479	Caus	Caust.v2_006807	None Immune
OG0008479	Caus	Caust.v2_020255	None Immune
OG0008482	Caus	Caust.v2_007650	None Immune
OG0008483	Caus	Caust.v2_007794	Un-Annotated
OG0008487	Caus	Caust.v2_012237	None Immune
OG0008493	Caus	Caust.v2_008654	None Immune
OG0008497	Caus	Caust.v2_003837	None Immune
OG0008498	Caus	Caust.v2_018537	None Immune
OG0008500	Caus	Caust.v2_003844	None Immune
OG0008501	Caus	Caust.v2_008994	None Immune
OG0008502	Caus	Caust.v2_012812	None Immune
OG0008503	Caus	Caust.v2_007028	None Immune
OG0008510	Caus	Caust.v2_001315	None Immune
OG0008514	Caus	Caust.v2_008005	Immune
OG0008519	Caus	Caust.v2_001881	Immune
OG0008527	Caus	Caust.v2_014275	None Immune
OG0008531	Caus	Caust.v2_001513	Un-Annotated
OG0008532	Caus	Caust.v2_001514	Un-Annotated
OG0008533	Caus	Caust.v2_002791	None Immune
OG0008536	Caus	Caust.v2_007862	None Immune
OG0008538	Caus	Caust.v2_010828	None Immune
OG0008538	Caus	Caust.v2_010829	None Immune
OG0008539	Caus	Caust.v2_010546	None Immune
OG0008540	Caus	Caust.v2_008855	None Immune
OG0008540	Caus	Caust.v2_016417	None Immune
OG0008541	Caus	Caust.v2_004435	None Immune
OG0008542	Caus	Caust.v2_003346	None Immune
OG0008543	Caus	Caust.v2_001571	None Immune
OG0008544	Caus	Caust.v2_007728	None Immune
OG0008545	Caus	Caust.v2_007050	None Immune
OG0008546	Caus	Caust.v2_002664	None Immune
OG0008547	Caus	Caust.v2_016464	Immune
OG0008549	Caus	Caust.v2_003600	None Immune
OG0008550	Caus	Caust.v2_007874	None Immune
OG0008551	Caus	Caust.v2_001707	None Immune
OG0008552	Caus	Caust.v2_006737	None Immune
OG0008553	Caus	Caust.v2_008925	None Immune
OG0008554	Caus	Caust.v2_011852	None Immune
OG0008556	Caus	Caust.v2_007326	None Immune
OG0008556	Caus	Caust.v2_019413	None Immune
OG0008557	Caus	Caust.v2_010382	None Immune
OG0008558	Caus	Caust.v2_004008	None Immune
OG0008559	Caus	Caust.v2_017171	None Immune
OG0008560	Caus	Caust.v2_011977	None Immune
OG0008561	Caus	Caust.v2_008429	None Immune
OG0008562	Caus	Caust.v2_011785	None Immune
OG0008563	Caus	Caust.v2_003972	None Immune
OG0008564	Caus	Caust.v2_003069	None Immune
OG0008565	Caus	Caust.v2_011184	None Immune
OG0008566	Caus	Caust.v2_000679	Immune
OG0008567	Caus	Caust.v2_002715	None Immune
OG0008568	Caus	Caust.v2_002707	None Immune
OG0008569	Caus	Caust.v2_008263	None Immune
OG0008570	Caus	Caust.v2_007113	None Immune
OG0008571	Caus	Caust.v2_002368	Immune
OG0008572	Caus	Caust.v2_009637	None Immune
OG0008573	Caus	Caust.v2_000442	None Immune
OG0008574	Caus	Caust.v2_013914	None Immune
OG0008575	Caus	Caust.v2_004205	None Immune
OG0008576	Caus	Caust.v2_013599	None Immune
OG0008577	Caus	Caust.v2_011225	None Immune
OG0008578	Caus	Caust.v2_001038	None Immune
OG0008579	Caus	Caust.v2_010913	None Immune
OG0008580	Caus	Caust.v2_009124	None Immune
OG0008581	Caus	Caust.v2_002849	None Immune
OG0008582	Caus	Caust.v2_012332	None Immune
OG0008583	Caus	Caust.v2_002095	None Immune
OG0008584	Caus	Caust.v2_003764	None Immune
OG0008585	Caus	Caust.v2_013678	Immune
OG0008586	Caus	Caust.v2_017684	None Immune
OG0008587	Caus	Caust.v2_004929	None Immune
OG0008588	Caus	Caust.v2_004373	None Immune
OG0008589	Caus	Caust.v2_001331	None Immune
OG0008590	Caus	Caust.v2_010521	None Immune
OG0008591	Caus	Caust.v2_016666	None Immune
OG0008591	Caus	Caust.v2_016667	None Immune
OG0008593	Caus	Caust.v2_001400	None Immune
OG0008593	Caus	Caust.v2_001401	None Immune
OG0008594	Caus	Caust.v2_008243	Putative Immune
OG0008595	Caus	Caust.v2_017093	None Immune
OG0008596	Caus	Caust.v2_014154	None Immune
OG0008597	Caus	Caust.v2_013435	Immune
OG0008598	Caus	Caust.v2_013365	None Immune
OG0008598	Caus	Caust.v2_014769	None Immune
OG0008599	Caus	Caust.v2_016208	Putative Immune
OG0008600	Caus	Caust.v2_000094	None Immune
OG0008601	Caus	Caust.v2_009633	None Immune
OG0008602	Caus	Caust.v2_007882	None Immune
OG0008603	Caus	Caust.v2_006621	None Immune
OG0008603	Caus	Caust.v2_020189	None Immune
OG0008604	Caus	Caust.v2_009153	None Immune
OG0008605	Caus	Caust.v2_002824	None Immune
OG0008606	Caus	Caust.v2_000680	None Immune
OG0008607	Caus	Caust.v2_006123	None Immune
OG0008608	Caus	Caust.v2_017282	None Immune
OG0008609	Caus	Caust.v2_003264	None Immune
OG0008610	Caus	Caust.v2_003562	None Immune
OG0008612	Caus	Caust.v2_008788	None Immune
OG0008613	Caus	Caust.v2_005693	None Immune
OG0008614	Caus	Caust.v2_011983	None Immune
OG0008615	Caus	Caust.v2_008759	None Immune
OG0008615	Caus	Caust.v2_008760	None Immune
OG0008616	Caus	Caust.v2_000144	None Immune
OG0008617	Caus	Caust.v2_010715	None Immune
OG0008618	Caus	Caust.v2_012374	None Immune
OG0008618	Caus	Caust.v2_017676	None Immune
OG0008619	Caus	Caust.v2_005037	None Immune
OG0008620	Caus	Caust.v2_003471	None Immune
OG0008621	Caus	Caust.v2_004050	None Immune
OG0008622	Caus	Caust.v2_017795	None Immune
OG0008622	Caus	Caust.v2_017993	None Immune
OG0008623	Caus	Caust.v2_009471	None Immune
OG0008624	Caus	Caust.v2_001247	None Immune
OG0008625	Caus	Caust.v2_008122	None Immune
OG0008626	Caus	Caust.v2_002553	None Immune
OG0008627	Caus	Caust.v2_005437	None Immune
OG0008628	Caus	Caust.v2_012132	None Immune
OG0008629	Caus	Caust.v2_014547	None Immune
OG0008630	Caus	Caust.v2_009555	None Immune
OG0008631	Caus	Caust.v2_008850	None Immune
OG0008631	Caus	Caust.v2_021109	None Immune
OG0008632	Caus	Caust.v2_002475	None Immune
OG0008632	Caus	Caust.v2_018326	None Immune
OG0008633	Caus	Caust.v2_000428	None Immune
OG0008633	Caus	Caust.v2_000433	None Immune
OG0008634	Caus	Caust.v2_008256	None Immune
OG0008635	Caus	Caust.v2_004889	None Immune
OG0008636	Caus	Caust.v2_010277	None Immune
OG0008637	Caus	Caust.v2_013369	None Immune
OG0008637	Caus	Caust.v2_017344	None Immune
OG0008638	Caus	Caust.v2_008047	None Immune
OG0008639	Caus	Caust.v2_005992	Putative Immune
OG0008640	Caus	Caust.v2_009685	None Immune
OG0008641	Caus	Caust.v2_012304	None Immune
OG0008642	Caus	Caust.v2_022010	None Immune
OG0008643	Caus	Caust.v2_001342	None Immune
OG0008644	Caus	Caust.v2_002187	None Immune
OG0008645	Caus	Caust.v2_006887	None Immune
OG0008646	Caus	Caust.v2_003561	None Immune
OG0008647	Caus	Caust.v2_013433	None Immune
OG0008648	Caus	Caust.v2_003546	None Immune
OG0008649	Caus	Caust.v2_005015	None Immune
OG0008650	Caus	Caust.v2_004873	None Immune
OG0008651	Caus	Caust.v2_009179	None Immune
OG0008652	Caus	Caust.v2_005991	None Immune
OG0008653	Caus	Caust.v2_008921	None Immune
OG0008654	Caus	Caust.v2_009612	None Immune
OG0008655	Caus	Caust.v2_008735	None Immune
OG0008656	Caus	Caust.v2_007388	None Immune
OG0008657	Caus	Caust.v2_006862	None Immune
OG0008658	Caus	Caust.v2_006729	None Immune
OG0008659	Caus	Caust.v2_001390	None Immune
OG0008660	Caus	Caust.v2_004918	None Immune
OG0008661	Caus	Caust.v2_001100	None Immune
OG0008662	Caus	Caust.v2_007251	None Immune
OG0008664	Caus	Caust.v2_006128	Un-Annotated
OG0008665	Caus	Caust.v2_009294	Un-Annotated
OG0008669	Caus	Caust.v2_021003	Un-Annotated
OG0008671	Caus	Caust.v2_006023	Un-Annotated
OG0008671	Caus	Caust.v2_018086	Un-Annotated
OG0008671	Caus	Caust.v2_021016	Un-Annotated
OG0008672	Caus	Caust.v2_011526	Un-Annotated
OG0008672	Caus	Caust.v2_014946	Un-Annotated
OG0008673	Caus	Caust.v2_007819	Un-Annotated
OG0008673	Caus	Caust.v2_016705	Un-Annotated
OG0008673	Caus	Caust.v2_017890	Un-Annotated
OG0008673	Caus	Caust.v2_018655	Un-Annotated
OG0008673	Caus	Caust.v2_018824	Un-Annotated
OG0008673	Caus	Caust.v2_018826	Un-Annotated
OG0008673	Caus	Caust.v2_021758	Un-Annotated
OG0008674	Caus	Caust.v2_000975	Un-Annotated
OG0008674	Caus	Caust.v2_004333	Un-Annotated
OG0008674	Caus	Caust.v2_004988	Un-Annotated
OG0008674	Caus	Caust.v2_006114	Un-Annotated
OG0008674	Caus	Caust.v2_007233	Un-Annotated
OG0008674	Caus	Caust.v2_011574	Un-Annotated
OG0008674	Caus	Caust.v2_019452	Un-Annotated
OG0008675	Caus	Caust.v2_016706	Un-Annotated
OG0008675	Caus	Caust.v2_017546	Un-Annotated
OG0008675	Caus	Caust.v2_020559	Un-Annotated
OG0008675	Caus	Caust.v2_021979	Un-Annotated
OG0008697	Caus	Caust.v2_000167	None Immune
OG0008699	Caus	Caust.v2_007048	None Immune
OG0008701	Caus	Caust.v2_011553	None Immune
OG0008705	Caus	Caust.v2_009082	None Immune
OG0008707	Caus	Caust.v2_005319	None Immune
OG0008708	Caus	Caust.v2_004660	None Immune
OG0008711	Caus	Caust.v2_001985	None Immune
OG0008714	Caus	Caust.v2_006783	None Immune
OG0008715	Caus	Caust.v2_002969	None Immune
OG0008719	Caus	Caust.v2_018138	None Immune
OG0008720	Caus	Caust.v2_009675	None Immune
OG0008724	Caus	Caust.v2_004198	None Immune
OG0008727	Caus	Caust.v2_005416	Un-Annotated
OG0008727	Caus	Caust.v2_020821	Un-Annotated
OG0008728	Caus	Caust.v2_006855	None Immune
OG0008729	Caus	Caust.v2_015040	None Immune
OG0008732	Caus	Caust.v2_002229	None Immune
OG0008733	Caus	Caust.v2_012444	Un-Annotated
OG0008734	Caus	Caust.v2_005207	None Immune
OG0008738	Caus	Caust.v2_003969	None Immune
OG0008740	Caus	Caust.v2_008982	None Immune
OG0008741	Caus	Caust.v2_001613	Un-Annotated
OG0008743	Caus	Caust.v2_006560	None Immune
OG0008744	Caus	Caust.v2_011277	None Immune
OG0008745	Caus	Caust.v2_000200	None Immune
OG0008747	Caus	Caust.v2_006443	None Immune
OG0008748	Caus	Caust.v2_010170	None Immune
OG0008749	Caus	Caust.v2_009011	None Immune
OG0008751	Caus	Caust.v2_005909	Un-Annotated
OG0008751	Caus	Caust.v2_018636	Un-Annotated
OG0008754	Caus	Caust.v2_001311	None Immune
OG0008755	Caus	Caust.v2_004532	None Immune
OG0008756	Caus	Caust.v2_002117	None Immune
OG0008758	Caus	Caust.v2_011728	Un-Annotated
OG0008762	Caus	Caust.v2_012466	None Immune
OG0008765	Caus	Caust.v2_010142	None Immune
OG0008769	Caus	Caust.v2_002777	None Immune
OG0008770	Caus	Caust.v2_001911	None Immune
OG0008771	Caus	Caust.v2_010815	Un-Annotated
OG0008776	Caus	Caust.v2_008553	None Immune
OG0008778	Caus	Caust.v2_000247	None Immune
OG0008782	Caus	Caust.v2_004880	Un-Annotated
OG0008784	Caus	Caust.v2_012751	None Immune
OG0008785	Caus	Caust.v2_005079	None Immune
OG0008786	Caus	Caust.v2_008881	None Immune
OG0008788	Caus	Caust.v2_002063	None Immune
OG0008790	Caus	Caust.v2_001677	None Immune
OG0008792	Caus	Caust.v2_001411	Un-Annotated
OG0008793	Caus	Caust.v2_011896	None Immune
OG0008794	Caus	Caust.v2_013103	None Immune
OG0008799	Caus	Caust.v2_005321	None Immune
OG0008801	Caus	Caust.v2_006335	None Immune
OG0008803	Caus	Caust.v2_013307	Un-Annotated
OG0008806	Caus	Caust.v2_011383	None Immune
OG0008807	Caus	Caust.v2_002542	Un-Annotated
OG0008809	Caus	Caust.v2_013997	Un-Annotated
OG0008810	Caus	Caust.v2_002633	Un-Annotated
OG0008811	Caus	Caust.v2_017356	Un-Annotated
OG0008812	Caus	Caust.v2_014626	None Immune
OG0008815	Caus	Caust.v2_008646	Un-Annotated
OG0008819	Caus	Caust.v2_006437	Un-Annotated
OG0008820	Caus	Caust.v2_004849	None Immune
OG0008821	Caus	Caust.v2_003920	None Immune
OG0008824	Caus	Caust.v2_001710	Un-Annotated
OG0008827	Caus	Caust.v2_012330	None Immune
OG0008828	Caus	Caust.v2_008586	None Immune
OG0008830	Caus	Caust.v2_011229	Un-Annotated
OG0008831	Caus	Caust.v2_014822	Un-Annotated
OG0008836	Caus	Caust.v2_011935	Un-Annotated
OG0008840	Caus	Caust.v2_011839	None Immune
OG0008842	Caus	Caust.v2_012102	None Immune
OG0008844	Caus	Caust.v2_021569	None Immune
OG0008848	Caus	Caust.v2_012019	None Immune
OG0008849	Caus	Caust.v2_001652	Un-Annotated
OG0008853	Caus	Caust.v2_010343	Un-Annotated
OG0008855	Caus	Caust.v2_003929	Immune
OG0008856	Caus	Caust.v2_002955	None Immune
OG0008857	Caus	Caust.v2_012773	None Immune
OG0008858	Caus	Caust.v2_004871	None Immune
OG0008859	Caus	Caust.v2_005021	None Immune
OG0008860	Caus	Caust.v2_005650	Un-Annotated
OG0008862	Caus	Caust.v2_004232	Un-Annotated
OG0008864	Caus	Caust.v2_014971	None Immune
OG0008865	Caus	Caust.v2_013420	None Immune
OG0008866	Caus	Caust.v2_013405	Un-Annotated
OG0008868	Caus	Caust.v2_005955	None Immune
OG0008869	Caus	Caust.v2_007945	None Immune
OG0008870	Caus	Caust.v2_017456	Un-Annotated
OG0008871	Caus	Caust.v2_002657	None Immune
OG0008873	Caus	Caust.v2_016563	None Immune
OG0008875	Caus	Caust.v2_009101	None Immune
OG0008876	Caus	Caust.v2_009564	Un-Annotated
OG0008878	Caus	Caust.v2_017159	Putative Immune
OG0008882	Caus	Caust.v2_001735	None Immune
OG0008884	Caus	Caust.v2_011218	Un-Annotated
OG0008885	Caus	Caust.v2_000366	None Immune
OG0008886	Caus	Caust.v2_016396	Un-Annotated
OG0008888	Caus	Caust.v2_000958	Un-Annotated
OG0008890	Caus	Caust.v2_015844	None Immune
OG0008892	Caus	Caust.v2_016819	None Immune
OG0008893	Caus	Caust.v2_002912	None Immune
OG0008894	Caus	Caust.v2_020954	Un-Annotated
OG0008896	Caus	Caust.v2_003012	Un-Annotated
OG0008898	Caus	Caust.v2_009312	None Immune
OG0008903	Caus	Caust.v2_002333	Un-Annotated
OG0008904	Caus	Caust.v2_002454	None Immune
OG0008905	Caus	Caust.v2_002232	None Immune
OG0008906	Caus	Caust.v2_008868	None Immune
OG0008907	Caus	Caust.v2_021869	None Immune
OG0008912	Caus	Caust.v2_017725	None Immune
OG0008913	Caus	Caust.v2_004347	None Immune
OG0008915	Caus	Caust.v2_009318	None Immune
OG0008916	Caus	Caust.v2_000322	None Immune
OG0008917	Caus	Caust.v2_018251	Un-Annotated
OG0008918	Caus	Caust.v2_011160	Un-Annotated
OG0008920	Caus	Caust.v2_012847	None Immune
OG0008922	Caus	Caust.v2_001383	None Immune
OG0008924	Caus	Caust.v2_012760	None Immune
OG0008926	Caus	Caust.v2_008094	None Immune
OG0008929	Caus	Caust.v2_005815	None Immune
OG0008930	Caus	Caust.v2_005813	None Immune
OG0008932	Caus	Caust.v2_007745	Un-Annotated
OG0008933	Caus	Caust.v2_000903	None Immune
OG0008935	Caus	Caust.v2_003425	None Immune
OG0008938	Caus	Caust.v2_004121	None Immune
OG0008939	Caus	Caust.v2_001484	None Immune
OG0008943	Caus	Caust.v2_009403	Un-Annotated
OG0008944	Caus	Caust.v2_016500	Un-Annotated
OG0008945	Caus	Caust.v2_020578	Putative Immune
OG0008946	Caus	Caust.v2_014666	None Immune
OG0008949	Caus	Caust.v2_007442	None Immune
OG0008950	Caus	Caust.v2_010331	Putative Immune
OG0008952	Caus	Caust.v2_011848	Un-Annotated
OG0008953	Caus	Caust.v2_000494	None Immune
OG0008954	Caus	Caust.v2_008981	None Immune
OG0008954	Caus	Caust.v2_020761	None Immune
OG0008954	Caus	Caust.v2_020874	None Immune
OG0008955	Caus	Caust.v2_008253	None Immune
OG0008956	Caus	Caust.v2_014457	Un-Annotated
OG0008957	Caus	Caust.v2_016132	Un-Annotated
OG0008958	Caus	Caust.v2_000915	None Immune
OG0008959	Caus	Caust.v2_011050	None Immune
OG0008961	Caus	Caust.v2_007918	None Immune
OG0008963	Caus	Caust.v2_004032	None Immune
OG0008964	Caus	Caust.v2_019779	None Immune
OG0008966	Caus	Caust.v2_011762	None Immune
OG0008970	Caus	Caust.v2_001175	None Immune
OG0008971	Caus	Caust.v2_010109	None Immune
OG0008975	Caus	Caust.v2_002906	None Immune
OG0008977	Caus	Caust.v2_008020	Un-Annotated
OG0008979	Caus	Caust.v2_001222	Un-Annotated
OG0008980	Caus	Caust.v2_007633	None Immune
OG0008981	Caus	Caust.v2_000041	None Immune
OG0008983	Caus	Caust.v2_009465	Un-Annotated
OG0008984	Caus	Caust.v2_022380	None Immune
OG0008986	Caus	Caust.v2_001607	None Immune
OG0008987	Caus	Caust.v2_001358	Un-Annotated
OG0008988	Caus	Caust.v2_001359	Un-Annotated
OG0008991	Caus	Caust.v2_020352	Un-Annotated
OG0008992	Caus	Caust.v2_001826	None Immune
OG0008993	Caus	Caust.v2_005356	None Immune
OG0008994	Caus	Caust.v2_005726	None Immune
OG0008995	Caus	Caust.v2_016979	Un-Annotated
OG0008995	Caus	Caust.v2_019101	Un-Annotated
OG0008996	Caus	Caust.v2_005721	Un-Annotated
OG0008998	Caus	Caust.v2_009326	Un-Annotated
OG0008999	Caus	Caust.v2_001443	None Immune
OG0009002	Caus	Caust.v2_012484	Un-Annotated
OG0009002	Caus	Caust.v2_022658	Un-Annotated
OG0009003	Caus	Caust.v2_020121	Un-Annotated
OG0009004	Caus	Caust.v2_022076	None Immune
OG0009007	Caus	Caust.v2_004097	Un-Annotated
OG0009008	Caus	Caust.v2_004054	None Immune
OG0009010	Caus	Caust.v2_009000	None Immune
OG0009011	Caus	Caust.v2_004092	None Immune
OG0009012	Caus	Caust.v2_011663	None Immune
OG0009014	Caus	Caust.v2_009991	Un-Annotated
OG0009015	Caus	Caust.v2_016822	None Immune
OG0009017	Caus	Caust.v2_010831	Putative Immune
OG0009018	Caus	Caust.v2_002204	None Immune
OG0009019	Caus	Caust.v2_006753	None Immune
OG0009020	Caus	Caust.v2_016342	None Immune
OG0009022	Caus	Caust.v2_004659	None Immune
OG0009024	Caus	Caust.v2_004346	None Immune
OG0009025	Caus	Caust.v2_017390	None Immune
OG0009026	Caus	Caust.v2_007763	None Immune
OG0009028	Caus	Caust.v2_007057	None Immune
OG0009029	Caus	Caust.v2_006298	Putative Immune
OG0009030	Caus	Caust.v2_003965	None Immune
OG0009031	Caus	Caust.v2_002291	None Immune
OG0009032	Caus	Caust.v2_007146	None Immune
OG0009033	Caus	Caust.v2_008519	None Immune
OG0009034	Caus	Caust.v2_002255	None Immune
OG0009037	Caus	Caust.v2_012759	None Immune
OG0009038	Caus	Caust.v2_011766	None Immune
OG0009039	Caus	Caust.v2_009483	None Immune
OG0009040	Caus	Caust.v2_010323	None Immune
OG0009041	Caus	Caust.v2_002228	None Immune
OG0009042	Caus	Caust.v2_009625	None Immune
OG0009045	Caus	Caust.v2_012700	Putative Immune
OG0009046	Caus	Caust.v2_003816	None Immune
OG0009048	Caus	Caust.v2_001265	None Immune
OG0009049	Caus	Caust.v2_008652	None Immune
OG0009052	Caus	Caust.v2_014246	None Immune
OG0009052	Caus	Caust.v2_020459	None Immune
OG0009053	Caus	Caust.v2_001878	None Immune
OG0009055	Caus	Caust.v2_007231	None Immune
OG0009055	Caus	Caust.v2_014232	None Immune
OG0009056	Caus	Caust.v2_004908	None Immune
OG0009057	Caus	Caust.v2_014826	None Immune
OG0009058	Caus	Caust.v2_018366	None Immune
OG0009059	Caus	Caust.v2_008870	None Immune
OG0009060	Caus	Caust.v2_006704	None Immune
OG0009061	Caus	Caust.v2_002299	None Immune
OG0009062	Caus	Caust.v2_010978	None Immune
OG0009063	Caus	Caust.v2_002434	None Immune
OG0009064	Caus	Caust.v2_002013	None Immune
OG0009065	Caus	Caust.v2_001050	None Immune
OG0009066	Caus	Caust.v2_011144	None Immune
OG0009068	Caus	Caust.v2_019512	None Immune
OG0009069	Caus	Caust.v2_003100	None Immune
OG0009072	Caus	Caust.v2_003317	None Immune
OG0009076	Caus	Caust.v2_004944	None Immune
OG0009077	Caus	Caust.v2_008437	None Immune
OG0009078	Caus	Caust.v2_008374	None Immune
OG0009079	Caus	Caust.v2_010586	None Immune
OG0009080	Caus	Caust.v2_011936	None Immune
OG0009081	Caus	Caust.v2_003421	None Immune
OG0009082	Caus	Caust.v2_014576	None Immune
OG0009083	Caus	Caust.v2_004031	None Immune
OG0009085	Caus	Caust.v2_001034	None Immune
OG0009087	Caus	Caust.v2_001042	None Immune
OG0009089	Caus	Caust.v2_005488	None Immune
OG0009091	Caus	Caust.v2_006439	None Immune
OG0009092	Caus	Caust.v2_009361	None Immune
OG0009092	Caus	Caust.v2_009382	None Immune
OG0009092	Caus	Caust.v2_018279	None Immune
OG0009093	Caus	Caust.v2_003756	None Immune
OG0009094	Caus	Caust.v2_001394	None Immune
OG0009095	Caus	Caust.v2_003743	None Immune
OG0009096	Caus	Caust.v2_015655	None Immune
OG0009098	Caus	Caust.v2_000281	None Immune
OG0009099	Caus	Caust.v2_003943	None Immune
OG0009100	Caus	Caust.v2_007129	None Immune
OG0009101	Caus	Caust.v2_018927	None Immune
OG0009103	Caus	Caust.v2_013809	None Immune
OG0009104	Caus	Caust.v2_004969	None Immune
OG0009104	Caus	Caust.v2_004970	None Immune
OG0009105	Caus	Caust.v2_011387	None Immune
OG0009107	Caus	Caust.v2_006742	None Immune
OG0009108	Caus	Caust.v2_003318	None Immune
OG0009109	Caus	Caust.v2_018736	None Immune
OG0009110	Caus	Caust.v2_015865	None Immune
OG0009111	Caus	Caust.v2_003632	None Immune
OG0009112	Caus	Caust.v2_015992	None Immune
OG0009113	Caus	Caust.v2_004001	None Immune
OG0009113	Caus	Caust.v2_022332	None Immune
OG0009114	Caus	Caust.v2_015993	None Immune
OG0009115	Caus	Caust.v2_001689	None Immune
OG0009116	Caus	Caust.v2_001183	Putative Immune
OG0009117	Caus	Caust.v2_010506	None Immune
OG0009118	Caus	Caust.v2_012519	None Immune
OG0009120	Caus	Caust.v2_014209	None Immune
OG0009121	Caus	Caust.v2_001035	None Immune
OG0009122	Caus	Caust.v2_002472	None Immune
